datetime,platform,username,candidate_name,text,comment_count,view_count,like_count,url,num_interaction
2024-01-08 19:13:09,instagram,pejelanndia,Claudia Sheinbaum,"“Lenia ‘La Ministra de Troya’ tiene la encomienda de dinamitar a la Corte desde adentro cada vez que se pronuncie. La envían para lograr que la Suprema Corte no tenga la última palabra, porque esa será pronunciada desde Palacio Nacional. Según Lenia ‘La Ministra de la Posverdad’, el papel que le corresponde a la Corte es de subordinación a Palacio Nacional, validación a la mayoría morenista en el Congreso y facilitación de los abusos de poder. Llamémosle por su nombre entonces: bienvenida, Lenia, operadora política de quienes buscan instaurar autoritarismos con permiso del pueblo.” Denise Dresser

 #Ecocidio #AcapulcoEsUnGuerrero #RaTAMLO #Villahermosa #NiUnVotoAMORENA2024 #peorpresidentedelahistoria #fuertecomotú #Otis #Segalmex #caprichospendejos #SantaLucía #Presupuesto #Jalisco #AndresManuelElFraude #fideicomisos #FelizFinDeAMLO #DosBocas #ElGranCorruptor #desaparecidos #Sheinbaum #Huehuetoca #RatAMLO #Tabasco #LaNaturalezaNoPerdonaNunca",0,0,0,https://www.instagram.com/p/C12cA8KO5HI/,0
2024-01-08 19:15:22,instagram,El Gato Político,Xóchitl Gálvez,🔴🔴Hasta Guacamaya Leaks está filtrando que la Xóchitl Gálvez ya está acabada. #QueEstáPasanda 💁‍♂️💁‍♀️😹😹,0,0,0,https://www.instagram.com/p/C12cRNRuJdi/,737
2024-01-08 19:30:07,instagram,Vanguardia de Veracruz,Claudia Sheinbaum,"👱‍♀️🗣 De cara a elección de candidatos a cargos federales y locales para la siguiente elección, la precandidata única por la coalición #SigamosHaciendoHistoria, Claudia Sheinbaum, llama a todos los integrantes de #Morena a mantener la unidad, pues aseguró que “𝒏𝒂𝒅𝒂 𝒆𝒔𝒕𝒂́ 𝒑𝒐𝒓 𝒆𝒏𝒄𝒊𝒎𝒂 𝒅𝒆𝒍 𝒎𝒐𝒗𝒊𝒎𝒊𝒆𝒏𝒕𝒐 𝒅𝒆 𝒕𝒓𝒂𝒏𝒔𝒇𝒐𝒓𝒎𝒂𝒄𝒊𝒐́𝒏”. 🤝 
🔴 #VanguardiaNoticias 
Más información 👇
https://wp.me/pd7s0Q-1uQ1",0,0,0,https://www.instagram.com/p/C12d9KbOKUt/,0
2024-01-08 19:32:59,instagram,PRDMéxico,Xóchitl Gálvez,"Escuchar y dialogar para resolver es lo que nuestra precandidata @xochitlgalvez, ha hecho durante toda su carrera política, el día de hoy con simpatizantes del #PRD productores de maíz y trigo de Los Mochis, #Sinaloa",0,0,0,https://www.instagram.com/p/C12eSRKRWzl/,13
2024-01-08 19:38:30,instagram,Marco A. Dìaz Pina,Claudia Sheinbaum,"Solo para Duranguenses.
El desmesurado e infundado optimismo de Esteban ya preocupa, ¿acaso no se ha dado cuenta que sus excesivos intentos manipuladores se le han convertido en un boomerang ...?",0,0,0,https://www.instagram.com/p/C12e6qVuoad/,0
2024-01-08 19:40:44,instagram,Guadalupe Chavira,Claudia Sheinbaum,"Nos vemos este viernes con la Dra. @claudia_shein en el #ParqueBicentenario. ❤️

#EsTiempoDeMujeres.",0,0,0,https://www.instagram.com/p/C12fLAQRyge/,33
2024-01-08 19:56:24,instagram,Diario Chiapas Hoy,Claudia Sheinbaum,"#Estatales || Ángel Torres, consejero #político de #Morena , realiza recorridos territoriales en mercados y principales cruceros de la capital, así como #brigadeo casa por casa en colonias, en apoyo a la única precandidata presidencial, Claudia Sheinbaum, para que siga la Cuarta Transformación.

Sigue leyendo 👉🏻 https://chiapashoy.mx/angel-torres-realiza-recorridos-por-tuxtla/",0,0,0,https://www.instagram.com/p/C12g9w6NtMZ/,1
2024-01-08 20:00:18,instagram,El Periódico de Tlaxcala,Jorge Álvarez Máynez,"🍊El  dirigente estatal de Movimiento Ciudadano (MC) en Tlaxcala, Refugio Rivas Corona, anunció públicamente su intención de buscar participar en los comicios electorales por la alcaldía de Papalotla.

https://elperiodicodetlaxcala.com/2024/01/08/dirigente-o-candidato-refugio-rivas-corona-pone-su-ambicion-en-papalotla/",0,0,0,https://www.instagram.com/p/C12haTJO7cn/,0
2024-01-08 20:11:48,instagram,xevt,Claudia Sheinbaum,"#ÚltimoMinuto 🔴 ""@Claudiashein pierde a su brazo ejecutor para perseguir opositores y fabricar delitos"", dice Madrazo el rechazo en la ratificación de Ernestina Godoy como fiscal",0,0,0,https://www.instagram.com/p/C12iufnOrj2/,43
2024-01-08 20:18:16,instagram,Chismecito Político,Xóchitl Gálvez,Xóchitl Gálvez agradece al FUCME la no ratificación de Godoy,0,0,0,https://www.instagram.com/p/C12jd6nu-Ey/,307
2024-01-08 20:23:24,instagram,Partido Morena,Claudia Sheinbaum,"Cuando @claudia_shein era Jefa de Gobierno de la Ciudad de México, se impulsó el emprendimiento y se facilitaron microcréditos después de la pandemia, para recuperar la economía de la gente.

Trabajamos por el pueblo en la CDMX, y con Morena, lo haremos en cada rincón de nuestro país.",0,0,0,https://www.instagram.com/p/C12kDiqLKH7/,178
2024-01-08 20:34:45,instagram,Paulina Aguado Romero,Jorge Álvarez Máynez,"Listo mi registro como precandidata a la presidencia Municipal!!!

#ElFuturoEsNaranja🍊#FosfoFosfo #MásPuestaQueNunca #LoNuevo",0,0,0,https://www.instagram.com/p/C12lWmWJo9t/,183
2024-01-08 20:42:31,instagram,Paloma Sánchez,Xóchitl Gálvez,"En Sinaloa con fuerza y corazón @xochitlgalvez 

¡VAMOS A GANAR!",0,0,0,https://www.instagram.com/p/C12mPhLuRoP/,220
2024-01-08 20:49:01,instagram,Paloma Sánchez,Xóchitl Gálvez,"Los sinaloenses recibimos con gran entusiasmo a nuestra precandidata @xochitlgalvez. En el Valle de El Carrizo, #Xóchitl se reunió con productores, pescadores y acuacultores de Sinalla. #FuerzaYCorazónPorMéxico 🫶🏽",0,0,0,https://www.instagram.com/p/C12m_FKR5dR/,109
2024-01-08 20:49:37,instagram,Erika Sánchez,Xóchitl Gálvez,"Con @xochitlgalvez recuperaremos los apoyos para productores agrícolas, pescadores y acuacultores que se han perdido en este sexenio, habrá justo valor a su trabajo. #MerecesMas #CNOPSinaloa #ConTodo @cdeprisinaloa @cnop.nacional @pri_nacional",0,0,0,https://www.instagram.com/p/C12nDgdRbmW/,93
2024-01-08 20:52:26,instagram,La Política Online México,Claudia Sheinbaum,"🔴 [ Exclusivo ]  Yasmín Esquivel no está cómoda con la centralidad que ha adquirido la flamante ministra Lenía Batres. No le gustó que tanto Batres como un emisario de Palacio Nacional le dijeran de forma enfática que el bloque morenista de la Suprema Corte será controlado por la recién llegada y que prácticamente quiere revisar cada movimiento - o firma - que emita ella o, en su defecto, Loretta Ortíz.

Batres no tiene buena opinión del grupo compacto que le toca conducir. En privado dice que Ortíz no tiene la valentía para defender a la 4T en el máximo tribunal y que Esquivel, por su parte, no tiene calidad ética necesaria desde que estallara el escándalo por el presunto plagio de su tesis.
 .
Noticia completa en el enlace de nuestro perfil @lpomx
.",0,0,0,https://www.instagram.com/p/C12nXzFPwMk/,25
2024-01-08 20:57:52,instagram,Paola Gárate,Xóchitl Gálvez,"Con #FuerzayCorazón por Sinaloa nuestra precandidata @XochitlGalvez se reunió con productores de maiz y trigo, pescadores y acuacultores, en #Sinaloa tenemos que fortalecer estos sectores productivos que nos distinguen a nivel internacional.",0,0,0,https://www.instagram.com/p/C12n_7kRZEb/,65
2024-01-08 20:57:52,instagram,PRDMéxico,Xóchitl Gálvez,"Hoy en Los Mochis, #Sinaloa, nuestra precandidata @xochitlgalvez se dirigió a la militancia y simpatizantes de #FuerzaYCorazónPorMéxico para decirles que sí hay de otra 🇲🇽☀️",0,0,0,https://www.instagram.com/p/C12n_8jxl94/,33
2024-01-08 21:08:20,instagram,Jesús Zambrano,Xóchitl Gálvez,"En el poblado El Carrizo, ubicado al norte de #Sinaloa, nos reunimos con productores agrícolas, campesinos y ejidatarios para refrendar nuestro apoyo a este sector. Junto con @XochitlGalvez vamos a defender el estado porque no podemos permitir que continúe la tragedia que enfrenta el campo en todas sus variantes.",0,0,0,https://www.instagram.com/p/C12pMlGxAmM/,28
2024-01-08 21:22:14,instagram,PRI,Xóchitl Gálvez,"Nuestro Presidente @alitomorenoc acompaña a nuestra Precandidata a la Presidencia de la República, @XochitlGalvez, en su encuentro con productores del Valle de El Carrizo, Sinaloa.

Para nuestra coalición es fundamental escuchar a todas las voces para construir juntos las propuestas de solución a los problemas que enfrenta México.

Mensaje dirigido a militantes y simpatizantes del PRI",0,0,0,https://www.instagram.com/p/C12qyZkRXcV/,280
2024-01-08 21:23:47,instagram,Paloma Sánchez,Xóchitl Gálvez,"En #Sinaloa resuena fuerte el apoyo a nuestra precandidata @xochitlgalvez 🤞🏻

Con ella el futuro de México está seguro 💪🏼",0,0,0,https://www.instagram.com/p/C12q9ztOg33/,184
2024-01-08 21:25:30,instagram,Paloma Sánchez,Xóchitl Gálvez,"En El Carrizo, #Sinaloa, los productores agrícolas, campesinos, ejidatarios y pescadores recibimos con mucho amor y entusiasmo a nuestra precandidata @xochitlgalvez 

¡Con ella VAMOS A GANAR!🤞🏻",0,0,0,https://www.instagram.com/p/C12rKScOeDl/,859
2024-01-08 21:27:39,instagram,Manuel Rodríguez González,Claudia Sheinbaum,"ES UN HONOR ESTAR CON CLAUDIA HOY

Los mexicanos tenemos clara consciencia y firme convicción de que la #4T debe continuar; todas las encuestas demuestran que nuestra líder tiene el respaldo social y que este año la esperanza seguirá convirtiéndose en una realidad para cada familia de nuestro país.

#TodosConClaudia para construir el segundo piso de la #4T.

#TodasConClaudia",0,0,0,https://www.instagram.com/p/C12raIFP97B/,24
2024-01-08 21:29:27,instagram,PRI,Xóchitl Gálvez,"En #Sinaloa y en todo #México las y los productores exigen un gobierno que atienda sus demandas y que trabaje de su mano para garantizar la productividad del campo mexicano, un gobierno como el que busca encabezar nuestra amiga @XochitlGalvez, quien sí escucha y resuelve.

Mensaje dirigido a militantes y simpatizantes del PRI",0,0,0,https://www.instagram.com/p/C12rnOtx9Tc/,212
2024-01-08 22:01:13,instagram,Antonio Pérez Garibay,Claudia Sheinbaum,VAMOS A GANAR LA GUBERNATURA DE JALISCO CON @clauddelgadillo CANTADA VALE DOBLE NO LO DIGO YO LO DICEN LAS ENCUESTAS @morena_partido  @partidoverdemex  @ptnacionalmx @mario_delgado1 @lopezobrador @claudia_shein #JALISCO #love #morena #bienestar #seguridad #claudiadelgadillo #claudiasheinbaum #amlo #gobernadora #méxico,0,0,0,https://www.instagram.com/p/C12vP6xLYm3/,61
2024-01-08 22:51:17,instagram,Mario Zamora,Xóchitl Gálvez,"En #Sinaloa y todo #México los productores exigen un gobierno que atienda sus demandas y que trabaje de la mano para impulsar la productividad de la pesca, acuacultura y el campo mexicano. Un gobierno como el que busca encabezar nuestra precandidata la presidencia de la República, @xochitlgalvez. #FuerzayCorazónporSinaloa",0,0,0,https://www.instagram.com/p/C120-rcvKRo/,196
2024-01-08 23:00:26,instagram,Proyecto De Nación,Claudia Sheinbaum,"Claudia Sheinbaum, precandidata presidencial de Morena, descarta que la inseguridad afecte el proceso electoral del 2024. Tras ser cuestionada sobre recientes ataques y asesinatos de aspirantes, afirma que las elecciones serán pacíficas a pesar de las provocaciones. Destaca la importancia de un proceso electoral justo y tranquilo para la democracia en México. 🗳️🌐 

“Habrá provocaciones siempre hay provocaciones, pero va a ser una elección pacífica”, señaló.

#ClaudiaSheinbaum #Elecciones2024 #Inseguridad #Morena #DemocraciaMexicana #Elecciones2024MX #Elecciones2024",0,0,0,https://www.instagram.com/p/C122BhcClMt/,13
2024-01-08 23:40:25,instagram,Contexto De Durango,Claudia Sheinbaum,"""Se continua ratificando por la cuarta transformación; Morena"" 🔍🇲🇽 #MorenaDurango

En reunión con diferentes liderazgos del municipio de Rodeo, Durango, la dirigente del Comité Ejecutivo Estatal de Morena, Lulú García Garay, continúa ratificando el compromiso de seguir luchando por el proyecto de la cuarta transformación impulsado por la precandidata única a la presidencia de la República de México, la Dra. Claudia Sheinbaum. 💪🌟 #ClaudiaSheinbaum

La dirigente estatal invitó a militantes y simpatizantes a establecer un compromiso común por la continuidad de la transformación en 2024. 🤝✨ #CompromisoMorena

Por su visita en este municipio, también acompañó a regidores y liderazgos a la activación de la jornada informativa de Claudia Sheinbaum, misma que suscitó en distintos distritos locales de manera conjunta, la cual fue muy exitosa y en donde se mostró una gran participación en todo el estado de Durango. 📣👥 #JornadaInformativa",0,0,0,https://www.instagram.com/p/C126meZuJ6g/,2
2024-01-09 00:00:00,instagram,Partido Morena,Claudia Sheinbaum,"¡Nuestra precandidata única a la presidencia, @claudia_shein, igual que la Transformación, es imparable!

Acompáñala en su octava semana de encuentros con la militancia y sé parte de la historia.",0,0,0,https://www.instagram.com/p/C1282YML-PY/,327
2024-01-09 00:21:06,instagram,Antares Vázquez Alatorre,Claudia Sheinbaum,"Compañeras y compañeros militantes y simpatizantes de Morena, les invitamos a escuchar a la Dra. Claudia Sheinbaum!! Este miércoles 10 en Salamanca y Uriangato.",0,0,0,https://www.instagram.com/p/C12_QWmIbb9/,164
2024-01-09 00:53:51,instagram,Olivia Esquivel,Claudia Sheinbaum,"Les dejo aquí la calendarización de actividades de nuestra #Precandidata  @claudia_shein 

#mujereshaciendohistoria ♀️",0,0,0,https://www.instagram.com/p/C13DAXptlxC/,2
2024-01-09 00:59:14,instagram,Cecilia Márquez,Claudia Sheinbaum,"Lagos de Moreno, Jalisco, recibe con brazos abiertos a la Dra. Claudia Sheinbaum Pardo, una líder comprometida con la transformación y el bienestar social. Juntos, construyamos un camino hacia un futuro más brillante. 

#ClaudiaSheinbaum #ClaudiaSheinbaumPresidenta #4t #Jalisco #LagosdeMoreno #EsTiempoDeMujeres",0,0,0,https://www.instagram.com/p/C13DnykASP0/,21
2024-01-09 01:00:36,instagram,Mientras tanto en México,Claudia Sheinbaum,"¿Qué es mejor, la educación pública o la educación privada? 🤔📚",0,0,0,https://www.instagram.com/p/C13Dxu_MWkq/,714
2024-01-09 01:14:14,instagram,Paola Gárate,Xóchitl Gálvez,"Cerramos en Los Mochis con un evento en el que nuestra pre candidata, @xochitlgalvez, confirmó que va con todo.
#FuerzaYCorazónPorMéxico 🫶🏽",0,0,0,https://www.instagram.com/p/C13FVrtMucJ/,53
2024-01-09 01:26:49,instagram,PRI,Xóchitl Gálvez,"En Los Mochis, Sinaloa, se siente el respaldo decidido de nuestra militancia a nuestra Precandidata a la Presidencia de la República, @XochitlGalvez, quien encabeza un proyecto incluyente que busca recuperar el rumbo de México, para que las familias vivan en paz y tengan oportunidades de desarrollo.

Mensaje dirigido a militantes y simpatizantes del PRI",0,0,0,https://www.instagram.com/p/C13Gx0DxEpA/,669
2024-01-09 01:27:39,instagram,Los Noticieristas,Xóchitl Gálvez,"#Política 🏛️| De llegar a la presidencia de #México 🇲🇽, @XochitlGalvez  ofrece pensión universal a personas mayores de 60 años",0,0,0,https://www.instagram.com/p/C13G382MmJI/,342
2024-01-09 01:32:03,instagram,PRI,Xóchitl Gálvez,"Las y los sinaloenses quieren un gobierno cercano, que escuche y que dé respuesta a sus demandas, por eso confían en @XochitlGalvez, una mujer con experiencia y capacidad, que está decidida a regresar a México a la senda del progreso para que las familias vivan mejor.

Mensaje dirigido a militantes y simpatizantes del PRI",0,0,0,https://www.instagram.com/p/C13HYGSRXCa/,364
2024-01-09 01:36:10,instagram,Municipalidad de Tiltil,Jorge Álvarez Máynez,"📢 ¡Queda poco tiempo! No olvides postular a tu empresa o institución para ser parte del programa Trabajar con Calidad de Vida de #SENDA. 
📆Plazo 19 de enero
Ingresa a www.senda.gob.cl 
📱💻 Inscripciones: senda.gob.cl/inscripcion-tr…
#SENDAesPrevención💫
@munitiltil @sendagob @senda_rm @centroculturaltiltil @centro_cultural_raices_propias @ninezjuventud.tiltil @saludinformatiltil",0,0,0,https://www.instagram.com/p/C13H2PeNv_h/,11
2024-01-09 01:38:51,instagram,PRDMéxico,Xóchitl Gálvez,"En #Sinaloa, el trabajo en equipo se ve y se siente, la militancia y simpatizantes de Los Mochis están con @xochitlgalvez . #MerecesMás ☀️ #PRDconXóchitl",0,0,0,https://www.instagram.com/p/C13IJ9QtGFG/,11
2024-01-09 02:04:08,instagram,Marko Cortés,Xóchitl Gálvez,"Sinaloa y México merecen más, tú #MerecesMás y con @xochitlgalvez vamos a construir un nuevo y mejor rumbo🤞🏼",0,0,0,https://www.instagram.com/p/C13LDKkLg4k/,327
2024-01-09 02:16:44,instagram,El Dictamen,Claudia Sheinbaum,"Tanto quiere y le importa Veracruz a Claudia Sheinbaum Pardo que así como abrió aquí su precampaña a la presidencia de la República, la cerrará también en la entidad, anunció la precandidata única a la gubernatura por la coalición “Sigamos haciendo historia en Veracruz”, Rocío Nahle García.

Desde Paso de Ovejas, que este lunes la recibió en la explanada del parque municipal repleta de militantes y simpatizantes, Rocío Nahle explicó que en este tiempo de mujeres su proyecto y el de Claudia Sheinbaum Pardo son la garantía de la continuidad de la 4T a nivel nacional y estatal.

🔗 Link en bio para más información. 

#ClaudiaSheinbaum #ElDictamen #Veracruz #Morena #Elecciones2024 #EleccionesMéxico",0,0,0,https://www.instagram.com/p/C13MfZ_OYxi/,29
2024-01-09 02:32:48,instagram,Erika Sánchez,Xóchitl Gálvez,"Miles refrendamos nuestro apoyo a @xochitlgalvez en Los Mochis, con ella llegaremos a la Presidencia de la República con Fuerza y Corazón por Mexico. #SomosPRI @cdeprisinaloa",0,0,0,https://www.instagram.com/p/C13OVILMX8d/,107
2024-01-09 02:37:42,instagram,Alejandro Moreno,Xóchitl Gálvez,"¡Estamos en Sinaloa! Vinimos al Valle de El Carrizo para acompañar y respaldar con toda la fuerza a nuestra precandidata @XochitlGalvez, en este encuentro con productores. ¡Juntos vamos a sacar adelante a México! 🇲🇽",0,0,0,https://www.instagram.com/p/C13O5ByouBo/,305
2024-01-09 02:38:38,instagram,Alejandro Moreno,Xóchitl Gálvez,"¡La fuerza de la coalición está presente en Los Mochis! Gran encuentro con la militancia y la sociedad civil que respalda a @XochitlGalvez, se siente el cariño sinaloense y el respaldo de las familias de esta tierra trabajadora. ¡Vamos con todo! 👊🏼🇲🇽",0,0,0,https://www.instagram.com/p/C13O_0FoRWl/,433
2024-01-09 03:03:23,instagram,Los Noticieristas,Xóchitl Gálvez,"#Política 🏛️| ""Al Gobernador Rubén #Rocha Moya y a #Sinaloa le irá mucho mejor conmigo que con #Morena"" declaro la precandidata presidencial @XochitlGalvez, durante su gira por el norte de la entidad, en  #Ahome.

📲Noticia Completa en historias o link de nuestro perfil",0,0,0,https://www.instagram.com/p/C13R1CEMHF3/,207
2024-01-09 03:12:03,instagram,Mario Zamora,Xóchitl Gálvez,"Cerramos con fuerza y corazón la visita a #LosMochis de nuestra precandidata a la presidencia de la República, @xochitlgalvez. Hoy, miles de mujeres y hombres se unieron con determinación y esperanza en una sola voz para construir el México y el Sinaloa que merecemos. #SinaloaTierraBendita",0,0,0,https://www.instagram.com/p/C13S0gpM4I4/,249
2024-01-09 03:15:08,instagram,Quinta Fuerza,Xóchitl Gálvez,"Reunión con militantes

La precandidata presidencial Xóchitl Gálvez estará en Playa del Carmen este viernes. Dialogará con los militantes de PAN, PRI, PRD y los dirigentes de dichos partidos en Quintana Roo. @xochitlgalvez #playadelcarmen #quintanaroo",0,0,0,https://www.instagram.com/p/C13TLEeNsc2/,0
2024-01-09 03:55:31,instagram,Chismecito Político,Claudia Sheinbaum,'@migueltorrucog y @omargharfuch encienden las redes con esta collab,0,0,0,https://www.instagram.com/p/C13Xy3oOHkd/,768
2024-01-09 04:34:03,instagram,pejelanndia,Claudia Sheinbaum,"Pues sí han de pensar que somos bien desmemoriados los mexicanos. La candidata de Morena a la Presidencia dice en Chihuahua que la transformación seguirá buscando la soberanía Alimentaria con un modelo de financiamiento justo y el uso de energías renovables. ¿Si sabrá que con este gobierno se eliminaron programas de apoyo al campo, se quebró la Financiera Rural y se han detenido inversiones millonarias en energías renovables para favorecer la gestión ineficiente e inepta de Pemex? ¿Son o se hacen?

 #Presupuesto #RaTAMLO #Ecocidio #SantaLucía #ElGranCorruptor #FelizFinDeAMLO #Segalmex #Sheinbaum #Villahermosa",0,0,0,https://www.instagram.com/p/C13cNBKNRd_/,0
2024-01-09 12:00:44,instagram,El Periódico de Tlaxcala,Jorge Álvarez Máynez,¡Excelente día! Te presentamos las noticias más relevantes en #Tlaxcala.,0,0,0,https://www.instagram.com/p/C14PUrpCvv8/,1
2024-01-09 14:01:01,instagram,Xochitl Chips & Salsas,Xóchitl Gálvez,Elevate your snack game with Xochitl Chips and Salsa—where every bite is a burst of authentic flavor ✨ #xochitl #xochitlchipsandsalsa #chipsandsalsa,0,0,0,https://www.instagram.com/p/C14dFZAsvm3/,7
2024-01-09 14:06:17,instagram,Vanguardia de Veracruz,Claudia Sheinbaum,"♦️ Como una “𝙢𝙪𝙟𝙚𝙧 𝙩𝙧𝙖𝙗𝙖𝙟𝙖𝙙𝙤𝙧𝙖 𝙮 𝙫𝙖𝙡𝙞𝙚𝙣𝙩𝙚” fue calificada la exfiscal de la #CDMX, #ErnestinaGodoy, por la doctora #ClaudiaSheinbaum y la invitó a participar en la encuesta para representar a la Ciudad de México en el Senado de la República. 👩‍🦰👱‍♀️ ♦️
🔴 VanguardiaNoticias 
Más información 👇
https://wp.me/pd7s0Q-1uVe",0,0,0,https://www.instagram.com/p/C14dsUMrPie/,0
2024-01-09 14:30:38,instagram,REFORMA,Claudia Sheinbaum,"Claudia Sheinbaum invitó a Ernestina Godoy a postularse al Senado de la República tras no ser ratificada en la Fiscalía de la Ciudad de México.

La aspirante presidencial de Morena-PT-PVEM afirmó que fue por los logros y valores de la todavía Fiscal que la invitó a participar en la encuesta para representar a CDMX.

Entérate por qué la Oposición votó en contra de su ratificación, según Sheinbaum, en el link de la bío.

#EntérateEnREFORMA #claudiasheibaum #ernestinagodoy #fiscal #cdmx #opisicion #congreso",0,0,0,https://www.instagram.com/p/C14genEuUr5/,1424
2024-01-09 14:31:31,instagram,Radio Fórmula MX,Claudia Sheinbaum,"Muy apapachada 🤗 #ErnestinaGodoy participaría junto a #OmarGarcíaHarfuch en la fórmula que irá al #Senado de la República por parte de Morena, de acuerdo con Claudia #Sheinbaum.

☝️ Luego que el PRI y PAN en el Congreso de la Ciudad de México rechazó su ratificación como fiscal, Claudia Sheinbaum Pardo, precandidata de Morena, PT y PVEM a la Presidencia, invitó a Ernestina Godoy a participar en la fórmula que representará a la capital en el Senado de la República. 

#RadioFórmulaMx #AbriendoLaConversación",0,0,0,https://www.instagram.com/p/C14glByuefa/,1311
2024-01-09 14:51:00,instagram,EL NORTE,Claudia Sheinbaum,"Claudia Sheinbaum invitó a Ernestina Godoy a postularse al Senado de la República tras no ser ratificada en la Fiscalía de la Ciudad de México.

La aspirante presidencial de Morena-PT-PVEM afirmó que fue por los logros y valores de la todavía Fiscal que la invitó a participar en la encuesta para representar a CDMX.

Entérate por qué la Oposición votó en contra de su ratificación, según Sheinbaum, en el link de la bio.

#EntérateEnELNORTE #claudiasheinbaum #ernestinagodoy #fiscal #cdmx #oposicion #congreso",0,0,0,https://www.instagram.com/p/C14izvsMbRm/,180
2024-01-09 15:09:56,instagram,Carlos Augusto Pérez,Claudia Sheinbaum,"De la mano de dos grandes mujeres caminaremos hacia el segundo piso de la transformación: @claudia_shein  y @lorenacuellartlx. 

#LaEsperanzaNosUne",0,0,0,https://www.instagram.com/p/C14k-fHOz3T/,18
2024-01-09 15:42:01,instagram,pejelanndia,Claudia Sheinbaum,"Sanjuana Martínez suelta una 💣 contra Claudia Sheinbaum. Acusa que de 256M de liquidación a huelguistas de Notimex, le pidieron dar 20% para la campaña presidencial de Sheinbaum. Denuncia a Luisa Alcalde y Marath Bolaños en el asunto. #Política #Noticias #México 🇲🇽✨ #Villahermosa #Segalmex #SantaLucía #desaparecidos #peorpresidentedelahistoria #RaTAMLO #Sheinbaum #Huehuetoca #fideicomisos #Jalisco #NiUnVotoAMORENA2024 #DosBocas #FelizFinDeAMLO #Ecocidio #AndresManuelElFraude #ElGranCorruptor #Presupuesto #fuertecomotú #caprichospendejos #Otis #AcapulcoEsUnGuerrero #RatAMLO",0,0,0,https://www.instagram.com/p/C14opblunA9/,0
2024-01-09 15:48:16,instagram,Rompeviento TV,Claudia Sheinbaum,"0️⃣ 9️⃣ / enero / 2️⃣ 4️⃣ 

💥¡Arrancamos con el noticiario matutino #Momentum, de la alianza entre @PdPagina y #RompevientoTV.

¡Conéctate!👇
https://bit.ly/3vtGVP8",0,0,0,https://www.instagram.com/p/C14pWy7IRsV/,5
2024-01-09 16:19:46,instagram,pejelanndia,Claudia Sheinbaum,"Ahora resulta que según @MARIACLEMENTEMX y @SalmaLuevano hay “transfobia buena” si la ejerce AMLO, y “transfobia mala” si la ejerce cualquiera que no sea el que les da trabajo.
Ya neta ¿no les da pena ser tan hipócritas? ¿No se asquean de la vergüenza de verse al espejo y saber que están utilizando a su comunidad como trampolín político y “mina de oro”?
¿Con qué cara se paran frente a las mujeres trans violentadas o a los familiares de las que han sido asesinadas? 
No valen madre, neta

 #DosBocas #NiUnVotoAMORENA2024 #FelizFinDeAMLO #Jalisco #Noticias #Presupuesto #México #peorpresidentedelahistoria #SantaLucía #fideicomisos #Huehuetoca #ElGranCorruptor #Ecocidio #desaparecidos #Política #Segalmex #Sheinbaum #RaTAMLO #AndresManuelElFraude #fuertecomotú #caprichospendejos #Otis #AcapulcoEsUnGuerrero #RatAMLO #Tabasco #LaNaturalezaNoPerdonaNunca #FONDEN #AcuerdateDeAcapulco #MorenaDestruyendoAMexico #lamilitarizacionnoeslasolucion",0,0,0,https://www.instagram.com/p/C14s94OOzta/,1
2024-01-09 16:54:26,instagram,Paola Gárate,Xóchitl Gálvez,"Encuentro con familia y amigos de Esteban Valenzuela. Vamos a sumar acciones por nuestra precandidata  @xochitlgalvez
con #FuerzaYCorazón por Sinaloa.",0,0,0,https://www.instagram.com/p/C14w76Hu8nN/,43
2024-01-09 16:59:01,instagram,Ignacio Loyola Vera,Xóchitl Gálvez,"🗳️🇲🇽 145 DÍAS 🇲🇽🗳️

Son con los que contamos para invitar a la gente a votar el próximo 2 de junio.

👉🏻PARTICIPEMOS 👈🏻 SE ELIGEN :

1 PRESIDENTA @xochitlgalvez 

20 mil 375 Cargos de Elección Popular

14 mil 160 Regidores

Mil 973 Síndicos

Mil 803 Presidentes Municipales

500 Diputados Federales

128 Senadores

9 Gubernaturas

#ContinuarEsClaudicar 
#VotemosXóvenes 
#LosJóvenesVan",0,0,0,https://www.instagram.com/p/C14xdezOLiz/,59
2024-01-09 17:15:28,instagram,Vanguardia de Veracruz,Claudia Sheinbaum,"🔰 📆 𝗦𝗲𝗿𝗮́ 𝗲𝗹 𝟭𝟳 𝗱𝗲 𝗲𝗻𝗲𝗿𝗼 que la precandidata presidencial por la coalición #SigamosHaciendoHistoria, #ClaudiaSheinbaum, 𝗰𝗶𝗲𝗿𝗿𝗲 𝗲𝘀𝘁𝗲 𝗽𝗿𝗼𝗰𝗲𝘀𝗼 en #Veracruz, así lo confirmó aspirante única de #Morena a la gubernatura, #RocíoNahleGarcía. 🔰
🔴 VanguardiaNoticias 
Más información y video 📹
👉 https://wp.me/pd7s0Q-1uVY 👈",0,0,0,https://www.instagram.com/p/C14zV5Ypt2z/,12
